img_path,table_mask,original_height,original_width,hasTable,table_count,table_bboxes
./resized_dilated/reference/Reference-Document-0048_00(4).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0048_00(4).png,1024,1024,1,1,"[[0, 885, 245, 1025], [239, 900, 468, 1025], [535, 666, 850, 889], [705, 903, 872, 1025], [865, 976, 1029, 1025], [865, 350, 1029, 451], [863, 772, 1029, 887]]"
./resized_dilated/reference/Reference-Document-0048_00(5).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0048_00(5).png,1024,1024,1,1,"[[0, 888, 244, 1025], [239, 900, 468, 1025], [511, 541, 850, 885], [707, 905, 871, 1025], [865, 974, 1029, 1025], [865, 768, 1029, 889], [865, 348, 1029, 455]]"
./resized_dilated/reference/Reference-Document-0048_00(6).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0048_00(6).png,1024,1024,1,1,"[[0, 887, 244, 1025], [239, 904, 469, 1025], [705, 900, 870, 1025], [864, 976, 1029, 1025], [865, 771, 1029, 887], [511, 349, 852, 889], [865, 349, 1029, 451]]"
./resized_dilated/reference/Reference-Document-0048_00(7).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0048_00(7).png,1024,1024,1,1,"[[513, 769, 851, 887], [865, 347, 1029, 454], [864, 771, 1029, 890], [866, 975, 1029, 1025], [704, 902, 870, 1025], [0, 891, 244, 1025], [239, 903, 469, 1025]]"
./resized_dilated/reference/Reference-Document-0048_00(8).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0048_00(8).png,1024,1024,1,1,"[[512, 727, 850, 887], [864, 348, 1029, 454], [863, 770, 1029, 887], [865, 978, 1029, 1025], [706, 903, 871, 1025], [240, 902, 470, 1025], [0, 889, 245, 1025]]"
./resized_dilated/reference/Reference-Document-0048_00(9).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0048_00(9).png,1024,1024,1,1,"[[0, 890, 245, 1025], [240, 901, 471, 1025], [706, 903, 872, 1025], [865, 976, 1029, 1025], [862, 773, 1029, 888], [865, 350, 1029, 453]]"
./resized_dilated/reference/Reference-Document-0049_00(0).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0049_00(0).png,1024,1024,1,1,"[[751, 66, 980, 407], [751, 679, 971, 1003]]"
./resized_dilated/reference/Reference-Document-0049_00(1).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0049_00(1).png,1024,1024,1,1,"[[20, 33, 179, 197], [179, 31, 328, 134], [329, 34, 467, 115], [468, 36, 606, 115], [605, 31, 747, 114], [751, 685, 969, 997]]"
./resized_dilated/reference/Reference-Document-0049_00(10).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0049_00(10).png,1024,1024,1,1,"[[21, 32, 205, 131], [206, 32, 388, 130], [387, 31, 571, 123], [748, 684, 969, 993]]"
./resized_dilated/reference/Reference-Document-0049_00(11).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0049_00(11).png,1024,1024,1,1,"[[20, 33, 205, 131], [205, 32, 388, 129], [387, 31, 572, 122], [749, 681, 969, 994]]"
./resized_dilated/reference/Reference-Document-0049_00(12).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0049_00(12).png,1024,1024,1,1,"[[21, 30, 193, 122], [193, 32, 365, 123], [366, 34, 538, 113], [751, 682, 970, 996]]"
./resized_dilated/reference/Reference-Document-0049_00(13).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0049_00(13).png,1024,1024,1,1,"[[21, 32, 204, 132], [205, 32, 389, 129], [389, 32, 573, 121], [751, 682, 969, 999]]"
./resized_dilated/reference/Reference-Document-0049_00(14).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0049_00(14).png,1024,1024,1,1,"[[20, 30, 205, 128], [205, 32, 388, 132], [390, 33, 572, 122], [751, 683, 968, 994]]"
./resized_dilated/reference/Reference-Document-0049_00(15).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0049_00(15).png,1024,1024,1,1,"[[22, 32, 204, 130], [204, 31, 387, 129], [390, 32, 573, 120], [748, 683, 967, 993]]"
./resized_dilated/reference/Reference-Document-0049_00(16).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0049_00(16).png,1024,1024,1,1,"[[21, 33, 201, 127], [203, 33, 384, 129], [385, 32, 567, 123], [750, 685, 970, 999]]"
./resized_dilated/reference/Reference-Document-0049_00(17).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0049_00(17).png,1024,1024,1,1,"[[20, 33, 203, 132], [204, 33, 384, 127], [385, 32, 568, 126], [749, 681, 970, 997]]"
./resized_dilated/reference/Reference-Document-0049_00(2).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0049_00(2).png,1024,1024,1,1,"[[21, 32, 171, 135], [171, 33, 323, 136], [750, 683, 968, 994]]"
./resized_dilated/reference/Reference-Document-0049_00(3).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0049_00(3).png,1024,1024,1,1,"[[22, 33, 178, 187], [178, 33, 326, 131], [329, 32, 467, 112], [467, 33, 604, 114], [604, 34, 744, 114], [750, 683, 970, 995]]"
./resized_dilated/reference/Reference-Document-0049_00(4).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0049_00(4).png,1024,1024,1,1,"[[19, 33, 171, 131], [748, 680, 970, 996]]"
./resized_dilated/reference/Reference-Document-0049_00(5).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0049_00(5).png,1024,1024,1,1,"[[19, 29, 209, 218], [208, 32, 396, 139], [398, 34, 592, 97], [399, 98, 592, 158], [750, 681, 975, 995]]"
./resized_dilated/reference/Reference-Document-0049_00(6).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0049_00(6).png,1024,1024,1,1,"[[20, 33, 210, 219], [207, 31, 396, 146], [397, 32, 589, 97], [397, 97, 588, 159], [751, 682, 973, 994]]"
./resized_dilated/reference/Reference-Document-0049_00(7).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0049_00(7).png,1024,1024,1,1,"[[20, 33, 210, 216], [209, 32, 396, 142], [399, 32, 593, 94], [399, 99, 593, 161], [751, 684, 972, 990]]"
./resized_dilated/reference/Reference-Document-0049_00(8).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0049_00(8).png,1024,1024,1,1,"[[22, 33, 208, 220], [207, 34, 394, 143], [397, 35, 589, 95], [397, 97, 588, 159], [751, 683, 971, 995]]"
./resized_dilated/reference/Reference-Document-0049_00(9).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0049_00(9).png,1024,1024,1,1,"[[22, 32, 206, 217], [207, 31, 394, 143], [396, 32, 590, 98], [399, 101, 588, 159], [750, 682, 973, 997]]"
./resized_dilated/reference/Reference-Document-0050_00(0).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0050_00(0).png,1024,1024,1,1,"[[774, 68, 1000, 389], [773, 703, 1001, 994]]"
./resized_dilated/reference/Reference-Document-0050_00(1).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0050_00(1).png,1024,1024,1,1,"[[777, 68, 999, 385], [774, 707, 1000, 997]]"
./resized_dilated/reference/Reference-Document-0050_00(10).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0050_00(10).png,1024,1024,1,1,"[[23, 29, 218, 241], [217, 33, 422, 142], [421, 35, 616, 95], [420, 96, 620, 154], [774, 702, 999, 993]]"
./resized_dilated/reference/Reference-Document-0050_00(11).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0050_00(11).png,1024,1024,1,1,"[[23, 34, 217, 241], [217, 35, 420, 143], [424, 35, 619, 98], [423, 99, 621, 166], [775, 702, 999, 993]]"
./resized_dilated/reference/Reference-Document-0050_00(12).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0050_00(12).png,1024,1024,1,1,"[[23, 32, 212, 126], [212, 34, 401, 130], [404, 32, 592, 120], [775, 705, 999, 1001]]"
./resized_dilated/reference/Reference-Document-0050_00(13).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0050_00(13).png,1024,1024,1,1,"[[23, 32, 214, 132], [211, 30, 403, 136], [400, 32, 593, 125], [775, 702, 1001, 996]]"
./resized_dilated/reference/Reference-Document-0050_00(14).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0050_00(14).png,1024,1024,1,1,"[[22, 35, 212, 133], [213, 33, 401, 132], [403, 33, 591, 116], [775, 709, 1000, 1000]]"
./resized_dilated/reference/Reference-Document-0050_00(15).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0050_00(15).png,1024,1024,1,1,"[[23, 35, 212, 131], [212, 32, 401, 131], [401, 33, 592, 120], [777, 707, 1000, 994]]"
./resized_dilated/reference/Reference-Document-0050_00(16).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0050_00(16).png,1024,1024,1,1,"[[24, 33, 212, 129], [213, 34, 401, 132], [403, 33, 590, 118], [776, 705, 1000, 995]]"
./resized_dilated/reference/Reference-Document-0050_00(17).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0050_00(17).png,1024,1024,1,1,"[[23, 33, 212, 130], [211, 32, 402, 130], [403, 33, 593, 122], [776, 705, 1000, 995]]"
./resized_dilated/reference/Reference-Document-0050_00(18).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0050_00(18).png,1024,1024,1,1,"[[24, 35, 212, 130], [212, 34, 402, 128], [403, 32, 593, 120], [775, 704, 1000, 997]]"
./resized_dilated/reference/Reference-Document-0050_00(19).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0050_00(19).png,1024,1024,1,1,"[[24, 34, 212, 130], [211, 35, 402, 131], [401, 34, 591, 120], [778, 707, 997, 995]]"
./resized_dilated/reference/Reference-Document-0050_00(2).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0050_00(2).png,1024,1024,1,1,"[[776, 707, 999, 997]]"
./resized_dilated/reference/Reference-Document-0050_00(20).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0050_00(20).png,1024,1024,1,1,"[[22, 34, 212, 131], [212, 33, 402, 129], [403, 33, 593, 124], [775, 705, 1000, 995]]"
./resized_dilated/reference/Reference-Document-0050_00(21).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0050_00(21).png,1024,1024,1,1,"[[22, 34, 212, 132], [210, 32, 402, 131], [402, 32, 591, 122], [775, 709, 1000, 996]]"
./resized_dilated/reference/Reference-Document-0050_00(22).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0050_00(22).png,1024,1024,1,1,"[[23, 32, 212, 130], [212, 33, 402, 132], [402, 33, 592, 123], [775, 708, 1000, 996]]"
./resized_dilated/reference/Reference-Document-0050_00(23).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0050_00(23).png,1024,1024,1,1,"[[24, 34, 210, 131], [212, 34, 398, 133], [398, 33, 585, 122], [775, 707, 1000, 997]]"
./resized_dilated/reference/Reference-Document-0050_00(24).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0050_00(24).png,1024,1024,1,1,"[[23, 33, 217, 186], [217, 32, 411, 138], [775, 703, 1000, 997]]"
./resized_dilated/reference/Reference-Document-0050_00(25).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0050_00(25).png,1024,1024,1,1,"[[23, 34, 196, 153], [197, 34, 369, 153], [369, 33, 544, 151], [776, 704, 1000, 997]]"
./resized_dilated/reference/Reference-Document-0050_00(26).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0050_00(26).png,1024,1024,1,1,"[[23, 33, 197, 153], [196, 35, 370, 151], [777, 705, 1000, 996]]"
./resized_dilated/reference/Reference-Document-0050_00(3).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0050_00(3).png,1024,1024,1,1,"[[22, 33, 186, 216], [186, 34, 341, 138], [341, 35, 482, 120], [481, 34, 626, 122], [624, 35, 770, 116], [776, 707, 999, 996]]"
./resized_dilated/reference/Reference-Document-0050_00(4).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0050_00(4).png,1024,1024,1,1,"[[23, 35, 187, 128], [186, 33, 341, 125], [341, 35, 496, 128], [775, 707, 999, 996]]"
./resized_dilated/reference/Reference-Document-0050_00(5).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0050_00(5).png,1024,1024,1,1,"[[25, 34, 178, 126], [177, 34, 327, 126], [327, 33, 482, 124], [482, 33, 638, 128], [776, 710, 1000, 996]]"
./resized_dilated/reference/Reference-Document-0050_00(6).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0050_00(6).png,1024,1024,1,1,"[[23, 34, 178, 129], [179, 32, 333, 126], [332, 34, 491, 130], [777, 708, 1000, 1000]]"
./resized_dilated/reference/Reference-Document-0050_00(7).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0050_00(7).png,1024,1024,1,1,"[[25, 34, 186, 155], [775, 708, 1000, 997]]"
./resized_dilated/reference/Reference-Document-0050_00(8).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0050_00(8).png,1024,1024,1,1,"[[26, 34, 217, 238], [216, 34, 422, 139], [425, 34, 621, 96], [425, 99, 622, 159], [773, 707, 999, 995]]"
./resized_dilated/reference/Reference-Document-0050_00(9).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0050_00(9).png,1024,1024,1,1,"[[25, 32, 217, 239], [217, 32, 421, 144], [427, 34, 626, 95], [427, 94, 626, 162], [776, 700, 1000, 994]]"
./resized_dilated/reference/Reference-Document-0051_00(0).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0051_00(0).png,1024,1024,1,1,"[[129, 385, 876, 662]]"
./resized_dilated/reference/Reference-Document-0051_00(1).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0051_00(1).png,1024,1024,1,1,"[[623, 31, 1004, 135], [479, 212, 982, 441], [795, 873, 1015, 1020]]"
./resized_dilated/reference/Reference-Document-0051_00(2).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0051_00(2).png,1024,1024,1,1,"[[490, 251, 985, 483], [623, 29, 1003, 161], [794, 873, 1015, 1019]]"
./resized_dilated/reference/Reference-Document-0051_00(3).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0051_00(3).png,1024,1024,1,1,"[[623, 33, 1004, 78], [516, 84, 1003, 326], [795, 872, 1017, 1019]]"
./resized_dilated/reference/Reference-Document-0052_00(0).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0052_00(0).png,1024,1024,1,1,"[[113, 505, 926, 737], [110, 73, 936, 416]]"
./resized_dilated/reference/Reference-Document-0052_00(1).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0052_00(1).png,1024,1024,1,1,"[[812, 100, 967, 233], [811, 342, 967, 429], [810, 545, 969, 617], [813, 747, 968, 964], [813, 58, 969, 86], [814, 677, 969, 707]]"
./resized_dilated/reference/Reference-Document-0052_00(2).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0052_00(2).png,1024,1024,1,1,"[[811, 99, 969, 239], [810, 347, 969, 428], [811, 547, 969, 621], [812, 747, 968, 964], [812, 57, 970, 93], [811, 679, 967, 712]]"
./resized_dilated/reference/Reference-Document-0052_00(3).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0052_00(3).png,1024,1024,1,1,"[[810, 98, 968, 232], [811, 346, 967, 428], [808, 544, 969, 617], [810, 744, 967, 961], [812, 59, 970, 87], [813, 680, 970, 712]]"
./resized_dilated/reference/Reference-Document-0052_00(4).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0052_00(4).png,1024,1024,1,1,"[[810, 99, 969, 236], [810, 343, 969, 430], [812, 544, 967, 615], [811, 747, 967, 966], [812, 59, 968, 86], [812, 679, 969, 712]]"
./resized_dilated/reference/Reference-Document-0053_00(1).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0053_00(1).png,1024,1024,1,1,"[[822, 40, 983, 619], [823, 681, 983, 979], [637, 930, 825, 979]]"
./resized_dilated/reference/Reference-Document-0053_00(3).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0053_00(3).png,1024,1024,1,1,"[[622, 888, 797, 960], [821, 549, 984, 622], [819, 752, 984, 981], [822, 41, 980, 432], [822, 681, 983, 716]]"
./resized_dilated/reference/Reference-Document-0053_00(5).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0053_00(5).png,1024,1024,1,1,"[[144, 60, 315, 135], [333, 66, 501, 136], [819, 40, 984, 553], [822, 580, 980, 644], [822, 757, 983, 976], [822, 697, 985, 729]]"
./resized_dilated/reference/Reference-Document-0054_00(10).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(10).png,1024,1024,1,1,"[[462, 66, 672, 140], [460, 154, 673, 282], [672, 44, 828, 166], [682, 473, 817, 526], [825, 681, 983, 715], [819, 754, 983, 981], [820, 35, 986, 622]]"
./resized_dilated/reference/Reference-Document-0054_00(11).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(11).png,1024,1024,1,1,"[[588, 78, 760, 122], [761, 40, 983, 252], [821, 528, 983, 621], [820, 755, 983, 982], [824, 680, 983, 716]]"
./resized_dilated/reference/Reference-Document-0054_00(12).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(12).png,1024,1024,1,1,"[[821, 528, 986, 620], [822, 680, 983, 714], [822, 755, 985, 979]]"
./resized_dilated/reference/Reference-Document-0054_00(13).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(13).png,1024,1024,1,1,"[[821, 525, 983, 620], [823, 679, 983, 716], [821, 755, 983, 981]]"
./resized_dilated/reference/Reference-Document-0054_00(14).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(14).png,1024,1024,1,1,"[[42, 64, 253, 143], [42, 150, 257, 286], [196, 473, 329, 527], [673, 42, 827, 165], [823, 39, 983, 517], [821, 527, 983, 622], [824, 679, 983, 716], [820, 758, 984, 979]]"
./resized_dilated/reference/Reference-Document-0054_00(15).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(15).png,1024,1024,1,1,"[[590, 79, 761, 122], [762, 40, 982, 246], [820, 524, 983, 622], [823, 679, 985, 717], [821, 751, 983, 979]]"
./resized_dilated/reference/Reference-Document-0054_00(16).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(16).png,1024,1024,1,1,"[[822, 527, 983, 622], [823, 682, 983, 714], [819, 755, 983, 978]]"
./resized_dilated/reference/Reference-Document-0054_00(17).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(17).png,1024,1024,1,1,"[[821, 526, 984, 621], [823, 680, 983, 714], [823, 755, 983, 979]]"
./resized_dilated/reference/Reference-Document-0054_00(18).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(18).png,1024,1024,1,1,"[[44, 65, 252, 139], [42, 153, 256, 279], [196, 473, 332, 525], [672, 42, 827, 166], [822, 42, 983, 518], [822, 527, 983, 621], [820, 681, 982, 715], [822, 755, 983, 981]]"
./resized_dilated/reference/Reference-Document-0054_00(19).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(19).png,1024,1024,1,1,"[[587, 77, 759, 122], [762, 42, 983, 249], [821, 525, 985, 619], [821, 679, 987, 715], [821, 754, 983, 980]]"
./resized_dilated/reference/Reference-Document-0054_00(20).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(20).png,1024,1024,1,1,"[[822, 527, 983, 620], [821, 680, 986, 713], [820, 752, 983, 980]]"
./resized_dilated/reference/Reference-Document-0054_00(21).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(21).png,1024,1024,1,1,"[[817, 527, 979, 616], [819, 680, 983, 715], [818, 755, 979, 979]]"
./resized_dilated/reference/Reference-Document-0054_00(22).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(22).png,1024,1024,1,1,"[[822, 529, 987, 623], [823, 682, 985, 716], [823, 758, 985, 982]]"
./resized_dilated/reference/Reference-Document-0054_00(31).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(31).png,1024,1024,1,1,"[[473, 63, 677, 139], [472, 148, 680, 284], [676, 44, 829, 161], [662, 488, 797, 542], [822, 43, 983, 521], [823, 528, 983, 620], [822, 681, 986, 715], [821, 755, 983, 982]]"
./resized_dilated/reference/Reference-Document-0054_00(32).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(32).png,1024,1024,1,1,"[[593, 77, 764, 121], [764, 40, 982, 247], [822, 526, 983, 620], [822, 681, 984, 716], [820, 754, 983, 980]]"
./resized_dilated/reference/Reference-Document-0054_00(33).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(33).png,1024,1024,1,1,"[[821, 526, 984, 622], [823, 680, 986, 717], [821, 755, 984, 976]]"
./resized_dilated/reference/Reference-Document-0054_00(34).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(34).png,1024,1024,1,1,"[[820, 527, 986, 620], [821, 680, 984, 714], [821, 756, 984, 981]]"
./resized_dilated/reference/Reference-Document-0054_00(35).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(35).png,1024,1024,1,1,"[[51, 67, 257, 140], [48, 145, 257, 285], [213, 491, 344, 536], [674, 40, 827, 161], [823, 43, 983, 517], [822, 528, 986, 621], [820, 679, 984, 717], [820, 753, 984, 981]]"
./resized_dilated/reference/Reference-Document-0054_00(36).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(36).png,1024,1024,1,1,"[[589, 78, 760, 122], [766, 42, 985, 247], [821, 526, 984, 619], [822, 680, 983, 714], [818, 750, 984, 980]]"
./resized_dilated/reference/Reference-Document-0054_00(37).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(37).png,1024,1024,1,1,"[[820, 525, 985, 620], [821, 680, 983, 720], [819, 755, 985, 979]]"
./resized_dilated/reference/Reference-Document-0054_00(38).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(38).png,1024,1024,1,1,"[[819, 528, 983, 622], [819, 679, 982, 714], [821, 752, 984, 979]]"
./resized_dilated/reference/Reference-Document-0054_00(39).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(39).png,1024,1024,1,1,"[[50, 65, 256, 139], [49, 146, 256, 283], [201, 494, 332, 537], [673, 42, 827, 159], [822, 42, 983, 518], [821, 527, 983, 621], [821, 681, 983, 714], [821, 755, 984, 981]]"
./resized_dilated/reference/Reference-Document-0054_00(40).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(40).png,1024,1024,1,1,"[[587, 79, 761, 118], [763, 40, 983, 249], [819, 522, 984, 619], [823, 681, 984, 715], [822, 753, 984, 978]]"
./resized_dilated/reference/Reference-Document-0054_00(41).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(41).png,1024,1024,1,1,"[[822, 526, 984, 620], [818, 680, 985, 717], [820, 754, 983, 979]]"
./resized_dilated/reference/Reference-Document-0054_00(42).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(42).png,1024,1024,1,1,"[[820, 528, 983, 616], [821, 681, 983, 718], [821, 754, 983, 980]]"
./resized_dilated/reference/Reference-Document-0054_00(43).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(43).png,1024,1024,1,1,"[[820, 527, 986, 622], [822, 681, 987, 715], [821, 754, 983, 982]]"
./resized_dilated/reference/Reference-Document-0054_00(52).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(52).png,1024,1024,1,1,"[[58, 66, 264, 138], [58, 150, 265, 243], [666, 43, 828, 169], [677, 473, 810, 514], [823, 43, 983, 526], [822, 527, 983, 619], [820, 679, 986, 719], [819, 755, 985, 978]]"
./resized_dilated/reference/Reference-Document-0054_00(53).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(53).png,1024,1024,1,1,"[[46, 56, 266, 186], [47, 213, 254, 286], [48, 303, 235, 351], [46, 366, 239, 432], [821, 527, 984, 623], [820, 681, 982, 717], [820, 752, 983, 979]]"
./resized_dilated/reference/Reference-Document-0054_00(54).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(54).png,1024,1024,1,1,"[[602, 82, 765, 123], [766, 39, 982, 194], [819, 523, 984, 622], [821, 680, 983, 717], [821, 756, 984, 981]]"
./resized_dilated/reference/Reference-Document-0054_00(55).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(55).png,1024,1024,1,1,"[[821, 524, 983, 622], [820, 680, 984, 716], [820, 756, 983, 980]]"
./resized_dilated/reference/Reference-Document-0054_00(56).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(56).png,1024,1024,1,1,"[[51, 66, 256, 136], [50, 150, 257, 246], [212, 472, 341, 503], [664, 43, 827, 168], [823, 38, 983, 524], [822, 528, 984, 621], [823, 680, 987, 715], [822, 753, 983, 979]]"
./resized_dilated/reference/Reference-Document-0054_00(57).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(57).png,1024,1024,1,1,"[[605, 53, 825, 181], [613, 198, 822, 271], [614, 295, 802, 340], [613, 357, 806, 422], [819, 527, 985, 619], [820, 679, 985, 716], [821, 751, 983, 982]]"
./resized_dilated/reference/Reference-Document-0054_00(58).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(58).png,1024,1024,1,1,"[[607, 71, 767, 114], [765, 43, 983, 196], [822, 522, 984, 623], [821, 680, 984, 715], [821, 752, 983, 979]]"
./resized_dilated/reference/Reference-Document-0054_00(59).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0054_00(59).png,1024,1024,1,1,"[[821, 524, 984, 624], [821, 681, 983, 715], [820, 752, 985, 982]]"
./resized_dilated/reference/Reference-Document-0055_00(100).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(100).png,1024,1024,1,1,"[[611, 91, 819, 147], [675, 342, 814, 382], [821, 40, 983, 328], [819, 547, 985, 622], [821, 681, 985, 718], [821, 753, 983, 979]]"
./resized_dilated/reference/Reference-Document-0055_00(101).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(101).png,1024,1024,1,1,"[[507, 68, 615, 99], [612, 43, 830, 180], [821, 546, 984, 620], [822, 681, 981, 715], [819, 752, 983, 979]]"
./resized_dilated/reference/Reference-Document-0055_00(102).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(102).png,1024,1024,1,1,"[[508, 70, 615, 99], [613, 41, 830, 182], [820, 546, 986, 621], [819, 680, 983, 718], [820, 754, 983, 980]]"
./resized_dilated/reference/Reference-Document-0055_00(103).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(103).png,1024,1024,1,1,"[[49, 91, 256, 145], [823, 546, 984, 619], [820, 680, 984, 715], [822, 755, 983, 980]]"
./resized_dilated/reference/Reference-Document-0055_00(104).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(104).png,1024,1024,1,1,"[[611, 91, 818, 144], [822, 547, 984, 621], [820, 681, 987, 715], [820, 755, 983, 980]]"
./resized_dilated/reference/Reference-Document-0055_00(108).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(108).png,1024,1024,1,1,"[[48, 91, 253, 144], [203, 373, 341, 415], [822, 40, 982, 297], [822, 547, 984, 619], [821, 681, 983, 716], [820, 753, 982, 978]]"
./resized_dilated/reference/Reference-Document-0055_00(109).png,data/reference_masked/dilated/masks_reference/table/Reference-Document-0055_00(109).png,1024,1024,1,1,"[[508, 71, 615, 99], [614, 42, 831, 166], [822, 546, 983, 621], [821, 680, 982, 716], [821, 751, 983, 978]]"
